8C1F64F10	36	Televic Rail GmbH
8C1F64F11	36	Ottronic GmbH
8C1F64F12	36	CAITRON GmbH
8C1F64F13	36	ACS Motion Control
8C1F64F14	36	Elektrosil GmbH
8C1F64F16	36	Schildknecht AG
8C1F64F18	36	Northern Design (Electronics) Ltd
8C1F64F19	36	Hurry-tech
8C1F64F1B	36	Nextep Co.,Ltd.
8C1F64F1C	36	Rigel Engineering, LLC
8C1F64F1D	36	MB connect line GmbH Fernwartungssysteme
8C1F64F1E	36	Engage Technologies
8C1F64F20	36	Thermaco Incorporated
8C1F64F21	36	nanoTRONIX Computing Inc.
8C1F64F22	36	Voyage Audio LLC
8C1F64F23	36	IDEX India Pvt Ltd
8C1F64F24	36	Albotronic
8C1F64F25	36	Misaka Network, Inc.
8C1F64F27	36	Tesat-Spacecom GmbH & Co. KG
8C1F64F28	36	DEUTA Werke GmbH
8C1F64F2C	36	Tunstall A/S
8C1F64F2D	36	HUERNER Schweisstechnik GmbH
8C1F64F2F	36	Quantum Technologies Inc
8C1F64F31	36	International Water Treatment Maritime AS
8C1F64F32	36	Shenzhen INVT Electric Co.,Ltd
8C1F64F33	36	Sicon srl
8C1F64F37	36	Polarity Inc
8C1F64F39	36	Weinan Wins Future Technology Co.,Ltd
8C1F64F3A	36	intersaar GmbH
8C1F64F3B	36	Beijing REMANG Technology Co., Ltd.
8C1F64F3C	36	Microlynx Systems Ltd
8C1F64F3D	36	Byte Lab Grupa d.o.o.
8C1F64F3F	36	Industrial Laser Machines, LLC
8C1F64F41	36	AUTOMATIZACION Y CONECTIVIDAD SA DE CV
8C1F64F43	36	wtec GmbH
8C1F64F45	36	JBF
8C1F64F46	36	Broadcast Tools, Inc.
8C1F64F48	36	FIBERNET LTD
8C1F64F49	36	CenterClick LLC
8C1F64F4A	36	In-lite Design BV
8C1F64F4B	36	JOREX LOREX INDIA PRIVATE LIMITED
8C1F64F4C	36	inomatic GmbH
8C1F64F4E	36	ADAMCZEWSKI elektronische Messtechnik GmbH
8C1F64F4F	36	Leonardo Germany GmbH
8C1F64F50	36	Vigor Electric Corp.
8C1F64F52	36	AMF Medical SA
8C1F64F53	36	Beckman Coulter Inc
8C1F64F54	36	Rowan Tools Office
8C1F64F56	36	KC5 International Sdn Bhd
8C1F64F57	36	EA Elektro-Automatik GmbH
8C1F64F59	36	Inovonics Inc.
8C1F64F5A	36	Telco Antennas Pty Ltd
8C1F64F5B	36	SemaConnect, Inc
8C1F64F5C	36	Flextronics International Kft
8C1F64F5F	36	TR7 Siber Savunma A.S.
8C1F64F60	36	Portrait Displays, Inc.
8C1F64F63	36	Quantum Media Systems
8C1F64F65	36	Talleres de Escoriaza SA
8C1F64F67	36	DISTRON S.L.
8C1F64F68	36	YUYAMA MFG Co.,Ltd
8C1F64F69	36	SUS Corporation
8C1F64F6C	36	Sonatronic
8C1F64F6D	36	Ophir Manufacturing Solutions Pte Ltd
8C1F64F6E	36	ITG Co.Ltd
8C1F64F6F	36	Motion Impossible Ltd
8C1F64F70	36	Vision Systems Safety Tech
8C1F64F72	36	Contrader
8C1F64F74	36	GE AVIC Civil Avionics Systems Company Limited
8C1F64F77	36	Invertek Drives Ltd
8C1F64F78	36	Ternary Research Corporation
8C1F64F79	36	YUYAMA MFG Co.,Ltd
8C1F64F7A	36	SiEngine Technology Co., Ltd.
8C1F64F7B	36	XPS ELETRONICA LTDA
8C1F64F7C	36	General Dynamics IT
8C1F64F7D	36	RPG INFORMATICA, S.A.
8C1F64F7F	36	Vision Systems Safety Tech
8C1F64F80	36	Vinfast Trading and Production JSC
8C1F64F82	36	SEORIM TECHNOLOGY
8C1F64F83	36	Vishay Nobel AB
8C1F64F84	36	KST technology
8C1F64F86	36	INFOSTECH Co., Ltd.
8C1F64F87	36	Fly Electronic (Shang Hai) Technology Co.,Ltd
8C1F64F88	36	LAMTEC Mess- und Regeltechnik für Feuerungen GmbH & Co. KG
8C1F64F8C	36	BK LAB
8C1F64F8E	36	Chengdu Aplux Inteligence Technology Ltd.
8C1F64F90	36	Enfabrica
8C1F64F91	36	Consonance
8C1F64F92	36	Vision Systems Safety Tech
8C1F64F93	36	Gigawave LLC
8C1F64F94	36	EA Elektroautomatik GmbH & Co. KG
8C1F64F96	36	SACO Controls Inc.
8C1F64F97	36	Dentalhitec
8C1F64F98	36	XPS ELETRONICA LTDA
8C1F64F99	36	Sysinno Technology Inc.
8C1F64F9B	36	Elsist Srl
8C1F64F9C	36	Beijing Tong Cybsec Technology Co.,LTD
8C1F64F9E	36	DREAMSWELL Technology CO.,Ltd
8C1F64FA0	36	Pneumax Spa
8C1F64FA2	36	AZD Praha s.r.o., ZOZ Olomouc
8C1F64FA4	36	China Information Technology Designing &Consulting Institute
8C1F64FA5	36	Frazer-Nash Consultancy
8C1F64FA6	36	SurveyorLabs LLC
8C1F64FA8	36	Unitron Systems b.v.
8C1F64FA9	36	FaceLabs.AI DBA PropTech.AI
8C1F64FAA	36	Massar Networks
8C1F64FAB	36	LIAN Corporation
8C1F64FAC	36	Showa Electric Laboratory co.,ltd.
8C1F64FB0	36	MARIAN GmbH
8C1F64FB1	36	ABB
8C1F64FB3	36	Camius
8C1F64FB4	36	Thales Nederland BV
8C1F64FB5	36	Bavaria Digital Technik GmbH
8C1F64FB6	36	Racelogic Ltd
8C1F64FB7	36	Grace Design/Lunatec LLC
8C1F64FB9	36	IWS Global Pty Ltd
8C1F64FBA	36	Onto Innovation
8C1F64FBB	36	Telica
8C1F64FBD	36	SAN-AI Electronic Industries Co.,Ltd.
8C1F64FC1	36	Nidec asi spa
8C1F64FC2	36	I/O Controls
8C1F64FC3	36	Cyclops Technology Group
8C1F64FC4	36	DORLET SAU
8C1F64FC5	36	SUMICO
8C1F64FC6	36	Invertek Drives Ltd
8C1F64FC8	36	Metaphase Technologies
8C1F64FCA	36	Elektrotechnik & Elektronik Oltmann GmbH
8C1F64FCC	36	GREDMANN TAIWAN LTD.
8C1F64FCD	36	elbit systems - EW and sigint - Elisra
8C1F64FD0	36	Near Earth Autonomy
8C1F64FD1	36	Edgeware AB
8C1F64FD2	36	Guo He Xing Ke (ShenZhen) Technology Co.,Ltd.
8C1F64FD3	36	SMILICS TECHNOLOGIES, S.L.
8C1F64FD4	36	EMBSYS SISTEMAS EMBARCADOS
8C1F64FD5	36	THE WHY HOW DO COMPANY, Inc.
8C1F64FD7	36	Beijing Yahong Century Technology Co., Ltd
8C1F64FDA	36	Arkham Technology
8C1F64FDB	36	DeepSenXe International ltd.
8C1F64FDC	36	Nuphoton Technologies
8C1F64FDF	36	Potter Electric Signal Co. LLC
8C1F64FE0	36	Potter Electric Signal Co. LLC
8C1F64FE1	36	SOREL GmbH
8C1F64FE2	36	VUV Analytics, Inc.
8C1F64FE3	36	Power Electronics Espana, S.L.
8C1F64FE5	36	Truenorth
8C1F64FE6	36	Cognicom, Inc.
8C1F64FE9	36	ALZAJEL MODERN TELECOMMUNICATION
8C1F64FEA	36	AKON Co.,Ltd.
8C1F64FEB	36	Zhejiang Saijin Semiiconductor Technology Co., Ltd.
8C1F64FEC	36	Newtec A/S
8C1F64FED	36	Televic Rail GmbH
8C1F64FEE	36	Leap Info Systems Pvt. Ltd.
8C1F64FF2	36	MITSUBISHI ELECTRIC INDIA PVT. LTD.
8C1F64FF3	36	Fuzhou Tucsen Photonics Co.,Ltd
8C1F64FF4	36	SMS group GmbH
8C1F64FF5	36	IQ Tools LLC
8C1F64FF6	36	Ascon Tecnologic S.r.l.
8C1F64FF8	36	Chamsys Ltd
8C1F64FF9	36	Vtron Pty Ltd
8C1F64FFB	36	Taicang T&W Electronics
8C1F64FFC	36	Invendis Technologies India Pvt Ltd
8C1F94	24	RF Surgical System Inc.
8C20F1	24	OpenAI
8C210A	24	TP-LINK TECHNOLOGIES CO.,LTD.
8C22D2	24	Hangzhou Hikvision Digital Technology Co.,Ltd.
8C2505	24	HUAWEI TECHNOLOGIES CO.,LTD
8C255E	24	VoltServer
8C26AA	24	Apple, Inc.
8C271D	24	QuantHouse
8C278A	24	Vocollect Inc
8C2937	24	Apple, Inc.
8C2A85	24	Amazon Technologies Inc.
8C2A8E	24	DongGuan Ramaxel Memory Technology
8C2AC1	24	GSD VIET NAM TECHNOLOGY COMPANY LIMITED
8C2DAA	24	Apple, Inc.
8C2E72	24	Samsung Electronics Co.,Ltd
8C2F39	24	IBA Dosimetry GmbH
8C2FA6	24	Solid Optics B.V.
8C3066	24	Ubiquiti Inc
8C31E2	24	DAYOUPLUS
8C3223	24	JWIPC Technology Co.,Ltd.
8C3330	24	EmFirst Co., Ltd.
8C3357	24	HiteVision Digital Media Technology Co.,Ltd.
8C3396	24	Apple, Inc.
8C3401	24	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD
8C3446	24	Huawei Device Co., Ltd.
8C34FD	24	HUAWEI TECHNOLOGIES CO.,LTD
8C3579	24	QDIQO Sp. z o.o.
8C3592	24	Guangzhou Shiyuan Electronic Technology Company Limited
8C367A	24	Palo Alto Networks
8C37B7	24	Hosin Global Electronics Co.,Ltd
8C395C	24	Bit4id Srl
8C3A7E	24	Universal Electronics, Inc.
8C3AE3	24	LG Electronics (Mobile Communications)
8C3B32	24	Microfan B.V.
8C3B4A	24	Universal Global Scientific Industrial., Ltd
8C3BAD	24	NETGEAR
8C3C07	24	Skiva Technologies, Inc.
8C3C4A	24	NAKAYO Inc
8C3D16	24	Shenzhen Four Seas Global Link Network Technology Co.,Ltd
8C3DB1	24	Beijing H-IoT Technology Co., Ltd.
8C3F44	24	GD Midea Air-Conditioning Equipment Co.,Ltd.
8C41F2	24	RDA Technologies Ltd.
8C41F4	24	IPmotion GmbH
8C426D	24	HUAWEI TECHNOLOGIES CO.,LTD
8C4361	24	Hailo Digital Hub GmbH & Co. KG
8C4435	24	Shanghai BroadMobi Communication Technology Co., Ltd.
8C444F	24	HUMAX Co., Ltd.
8C44A5	24	Cisco Systems, Inc
8C44BB	24	SHEN ZHEN TENDA TECHNOLOGY CO.,LTD
8C4500	24	Murata Manufacturing Co., Ltd.
8C476E	24	IEEE Registration Authority
8C476E0	28	Chipsafer Pte. Ltd.
8C476E1	28	TelWare Corporation
8C476E2	28	HuiZhou MIKI Communication Equipment Co.,LTD
8C476E3	28	Shanghai Satellite Communication Technology Co.,Ltd
8C476E4	28	Shenzhen Juding Electronics Co., Ltd.
8C476E5	28	Square Inc.
8C476E6	28	Oxford Nanopore Technologies Ltd.
8C476E7	28	Syng, Inc.
8C476E8	28	IntelliVIX Co. Ltd.
8C476E9	28	Xertified AB
8C476EA	28	AU Optronics Corporation
8C476EB	28	Faravid Communication&Data Analysis
8C476EC	28	Edge Networks Inc
8C476ED	28	innolectric AG
8C476EE	28	Annapurna labs
8C477F	24	NambooSolution
8C47BE	24	Dell Inc.
8C4962	24	Roku, Inc
8C497A	24	Extreme Networks Headquarters
8C49B6	24	vivo Mobile Communication Co., Ltd.
8C49CF	24	Private
8C4AEE	24	GIGA TMS INC
8C4B14	24	Espressif Inc.
8C4B59	24	3D Imaging & Simulations Corp
8C4CAD	24	Evoluzn Inc.
8C4CDC	24	PLANEX COMMUNICATIONS INC.
8C4DB9	24	Unmonday Ltd
8C4DEA	24	Cerio Corporation
8C4E46	24	Motorola Mobility LLC, a Lenovo Company
8C4EBB	24	Amazon Technologies Inc.
8C4F00	24	Espressif Inc.
8C501A	24	Private
8C5105	24	Shenzhen ireadygo Information Technology CO.,LTD.
8C5109	24	IEEE Registration Authority
8C51090	28	TianJin JointOptic Technology Co., LTD.
8C51091	28	Amzetta Technologies, LLC
8C51092	28	PROCET Technology Co., Ltd(HK)
8C51093	28	SHENZHEN LDROBOT CO., LTD.
8C51094	28	Shenzhen WOWOTO Technology Co., Ltd.
8C51095	28	Heliox Automotive B.V.
8C51096	28	Avxav Electronic Trading LLC
8C51097	28	ENPLUG Co., Ltd.
8C51098	28	nerospec
8C51099	28	Frontmatec
8C5109A	28	SERNET (SUZHOU) TECHNOLOGIES CORPORATION
8C5109B	28	Beijing Superhexa Century Technology Co., Ltd.
8C5109C	28	SpotterRF LLC
8C5109D	28	Surpedia Technologies Co., Ltd.
8C5109E	28	IROOTELLUCKY Corp.
8C5219	24	SHARP Corporation
8C5387	24	Huzhou Luxshare Precision Industry Co.LTD
8C53C3	24	Beijing Xiaomi Mobile Software Co., Ltd
8C53D2	24	China Mobile Group Device Co.,Ltd.
8C53E6	24	WNC Corporation
8C53F7	24	A&D ENGINEERING CO., LTD.
8C541D	24	LGE
8C554A	24	Intel Corporate
8C5570	24	IEEE Registration Authority
8C55700	28	AST International GmbH
8C55701	28	LLC Katusha Print
8C55702	28	Microvision Inc
8C55703	28	ScandiNova Systems
8C55704	28	Next Vision Tech(Ningbo)Co.,LTD
8C55705	28	Private
8C55706	28	Joule Group Limites
8C55707	28	Eideal Company Limited
8C55708	28	Nayax LTD
8C55709	28	Neptronic Ltd
8C5570A	28	Fortune Brands Innovations, Inc.
8C5570B	28	SERNET (SUZHOU) TECHNOLOGIES CORPORATION
8C5570C	28	Antronix Inc.,
8C5570D	28	EPSa Elektronik & Präzisionsbau Saalfeld GmbH
8C5570E	28	Johnson Health Tech. (Shanghai) Co.,Ltd.
8C55BB	24	Songwoo Information & Technology Co., Ltd
8C5646	24	LG Electronics
8C569D	24	Imaging Solutions Group
8C56C5	24	Nintendo Co., Ltd.
8C579B	24	WNC Corporation
8C57FD	24	LVX Western
8C5823	24	SZ DJI TECHNOLOGY CO.,LTD
8C5877	24	Apple, Inc.
8C593C	24	IEEE Registration Authority
8C593C0	28	Fujian Chaozhi Group Co., Ltd.
8C593C1	28	Future Robot Technology Co., Limited
8C593C2	28	Beida Jade Bird Universal Fire Alarm Device CO.,LTD.
8C593C3	28	Chongqing beimoting technology co.ltd
8C593C4	28	Guralp Systems Limited
8C593C5	28	Spectranetix
8C593C6	28	Qbic Technology Co., Ltd
8C593C7	28	OBO Pro.2 Inc.
8C593C8	28	Nanonord A/S
8C593C9	28	GENIS
8C593CA	28	ecom instruments GmbH
8C593CB	28	Scharfe-Sicht GmbH
8C593CC	28	Dantherm Cooling Inc.
8C593CD	28	IDRO-ELETTRICA S.P.A.
8C593CE	28	Shenzhen Tian-Power Technology Co.,Ltd.
8C5973	24	Zyxel Communications Corporation
8C598B	24	C Technologies AB
8C59C3	24	ADB Italia
8C59DC	24	ASR Microelectronics (Shanghai) Co., Ltd.
8C5A25	24	Commscope
8C5AC1	24	Huawei Device Co., Ltd.
8C5AF0	24	Exeltech Solar Products
8C5AF8	24	Beijing Xiaomi Electronics Co., Ltd.
8C5BF0	24	Commscope
8C5C20	24	Vantiva USA LLC
8C5C53	24	AltoBeam Inc.
8C5CA1	24	d-broad,INC
8C5D54	24	Kisi
8C5D60	24	UCI Corporation Co.,Ltd.
8C5DB2	24	IEEE Registration Authority
8C5DB20	28	NPP NTT LLC
8C5DB21	28	DAYOUPLUS
8C5DB22	28	F+ Networks
8C5DB23	28	Yuzhou Zhongnan lnformation Technology Co.,Ltd
8C5DB24	28	CoreTigo
8C5DB25	28	Unite Audio
8C5DB26	28	SmartMore Corporation Limited
8C5DB27	28	Cleartex s.r.o.
8C5DB28	28	Guangzhou Phimax Electronic Technology Co.,Ltd
8C5DB29	28	ISSENDORFF KG
8C5DB2A	28	Beijing Scistor Technologies Co., Ltd
8C5DB2B	28	NADDOD
8C5DB2C	28	HEXIN Technologies Co., Ltd.
8C5DB2D	28	Guandong Yuhang Automation Technology Co.,Ltd
8C5DB2E	28	Surbhi Satcom Pvt Ltd
8C5E4D	24	DragonWave Technologies DMCC
8C5EBD	24	Huawei Device Co., Ltd.
8C5F48	24	AUMOVIO Systems, Inc.
8C5FAD	24	Fiberhome Telecommunication Technologies Co.,LTD
8C5FDF	24	Beijing Railway Signal Factory
8C604F	24	Cisco Systems, Inc
8C6078	24	Swissbit AG
8C60E7	24	MPGIO CO.,LTD
8C6102	24	Beijing Baofengmojing Technologies Co., Ltd
8C6120	24	EM Microelectronic
8C61A3	24	Commscope
8C640B	24	Beyond Devices d.o.o.
8C6422	24	Sony Corporation
8C64A2	24	OnePlus Technology (Shenzhen) Co., Ltd
8C64D4	24	Hyeco Smart Tech Co.,Ltd
8C65A3	24	Silicon Laboratories
8C65EC	24	TUBITAK MAM
8C6794	24	vivo Mobile Communication Co., Ltd.
8C683A	24	HUAWEI TECHNOLOGIES CO.,LTD
8C6878	24	Nortek-AS
8C68C8	24	zte corporation
8C6914	24	FREEBOX SAS
8C6A3B	24	Samsung Electronics Co.,Ltd
8C6A8D	24	Vantiva USA LLC
8C6AE4	24	Viogem Limited
8C6BDB	24	Huawei Device Co., Ltd.
8C6D50	24	SHENZHEN MTC CO LTD
8C6D77	24	HUAWEI TECHNOLOGIES CO.,LTD
8C6DC4	24	Megapixel VR
8C6FB9	24	Silicon Laboratories
8C705A	24	Intel Corporate
8C7086	24	Gesellschaft für Sonder-EDV-Anlagen mbH
8C7112	24	Microchip Technologies Inc
8C71F8	24	Samsung Electronics Co.,Ltd
8C736E	24	FUJITSU LIMITED
8C73A0	24	Fiberhome Telecommunication Technologies Co.,LTD
8C73DA	24	Silicon Laboratories
8C763F	24	Commscope
8C76C1	24	Goden Tech Limited
8C7712	24	Samsung Electronics Co.,Ltd
8C7716	24	LONGCHEER TELECOMMUNICATION LIMITED
8C7779	24	Arcadyan Corporation
8C78D7	24	SHENZHEN FAST TECHNOLOGIES CO.,LTD
8C7909	24	Hewlett Packard Enterprise
8C7967	24	zte corporation
8C79F5	24	Samsung Electronics Co.,Ltd
8C7A00	24	Nokia
8C7A15	24	Ruckus Wireless
8C7A3D	24	Xiaomi Communications Co Ltd
8C7AAA	24	Apple, Inc.
8C7AB3	24	Guangzhou Shiyuan Electronic Technology Company Limited
8C7B9D	24	Apple, Inc.
8C7BF0	24	Xufeng Development Limited
8C7C92	24	Apple, Inc.
8C7CB5	24	Hon Hai Precision Ind. Co.,Ltd.
8C7CFF	24	Brocade Communications Systems LLC
8C7EB3	24	Lytro, Inc.
8C7F3B	24	Commscope
8C8126	24	ARCOM
8C8172	24	Sichuan Tianyi Comheart Telecom Co.,LTD
8C8283	24	Apple, Inc.
8C82A8	24	Insigma Technology Co.,Ltd
8C8394	24	Arcadyan Corporation
8C839D	24	SHENZHEN XINYUPENG ELECTRONIC TECHNOLOGY CO., LTD
8C83DF	24	Nokia
8C83E1	24	Samsung Electronics Co.,Ltd
8C83E8	24	HUAWEI TECHNOLOGIES CO.,LTD
8C83FC	24	Axioma Metering UAB
8C8401	24	Private
8C8442	24	Cisco Systems, Inc
8C8474	24	Broadcom Limited
8C8580	24	Smart Innovation LLC
8C8590	24	Apple, Inc.
8C85C1	24	Hewlett Packard Enterprise
8C85E6	24	Cleondris GmbH
8C861E	24	Apple, Inc.
8C862A	24	HUAWEI TECHNOLOGIES CO.,LTD
8C86DD	24	TP-Link Systems Inc.
8C8726	24	VAST Data Inc
8C873B	24	Leica Camera AG
8C87D0	24	Shenzhen Uascent Technology Co.,Ltd
8C8881	24	Cisco Meraki
8C897A	24	AUGTEK
8C89A5	24	Micro-Star INT'L CO., LTD
8C89FA	24	Zhejiang Hechuan Technology Co., Ltd.
8C8A6E	24	ESTUN AUTOMATION TECHNOLOY CO., LTD
8C8ABB	24	Beijing Orient View Technology Co., Ltd.
8C8ACD	24	HUAWEI TECHNOLOGIES CO.,LTD
8C8B48	24	Silicon Laboratories
8C8B5B	24	WNC Corporation
8C8B83	24	Texas Instruments
8C8C29	24	Espressif Inc.
8C8CAA	24	LCFC(Hefei) Electronics Technology co., ltd
8C8D28	24	Intel Corporate
8C8E0D	24	zte corporation
8C8E4E	24	Baylan Olcu Aletleri San. ve Tic.A.S.
8C8E76	24	taskit GmbH
8C8EF2	24	Apple, Inc.
8C8F8B	24	China Mobile Chongqing branch
8C8FE9	24	Apple, Inc.
8C902D	24	TP-Link Systems Inc.
8C90D3	24	Nokia
8C9109	24	Toyoshima Electric Technoeogy(Suzhou) Co.,Ltd.
8C913A	24	Mellanox Technologies, Inc.
8C91A4	24	Apple, Inc.
8C9236	24	Aus.Linx Technology Co., Ltd.
8C9246	24	Oerlikon Textile Gmbh&Co.KG
8C9351	24	Jigowatts Inc.
8C938B	24	Realme Chongqing Mobile Telecommunications Corp.,Ltd.
8C941F	24	Cisco Systems, Inc
8C9461	24	Cisco Systems, Inc
8C946A	24	New H3C Technologies Co., Ltd
8C94CC	24	SFR
8C94CF	24	Encell Technology, Inc.
8C94DF	24	Espressif Inc.
8C965F	24	Shandong Zhongan Technology Co., Ltd.
8C96A5	24	New H3C Technologies Co., Ltd
8C97EA	24	FREEBOX SAS
8C9806	24	SHENZHEN SEI ROBOTICS CO.,LTD
8C986B	24	Apple, Inc.
8C9885	24	Samsung Electronics Co.,Ltd
8C99E6	24	TCT mobile ltd
8C9A8F	24	Sagemcom Broadband SAS
8C9B2D	24	PLANTRONICS, INC.
8C9F3B	24	Qingdao Hisense Communications Co.,Ltd.
8CA048	24	Beijing NeTopChip Technology Co.,LTD
8CA2FD	24	Starry, Inc.
8CA399	24	SERVERCOM (INDIA) PRIVATE LIMITED
8CA3EC	24	Samsung Electronics Co.,Ltd
8CA401	24	Shenzhen New Chip Intelligence Co.,LTD
8CA454	24	Private
8CA5A1	24	Oregano Systems - Design & Consulting GmbH
8CA5CF	24	HUAWEI TECHNOLOGIES CO.,LTD
8CA682	24	IEEE Registration Authority
8CA6820	28	AI SECURITY Co.Ltd.
8CA6821	28	FightCamp
8CA6822	28	Lion Energy
8CA6823	28	Royal Way General Trading LLC
8CA6824	28	China Information Technology Designing&Consulting Institute 
8CA6825	28	Qstar Technology Co,Ltd
8CA6826	28	ShangHai Huijue Network Communication Equipment CO., Ltd.
8CA6827	28	Anhui seeker electronic technology Co.,LTD
8CA6828	28	Schok LLC
8CA6829	28	Barkodes Bilgisayar Sistemleri Bilgi Iletisim ve Y
8CA682A	28	Schok LLC
8CA682B	28	POCKETALK CORP.
8CA682C	28	Netskope
8CA682D	28	EFit partners
8CA682E	28	Texys International
8CA6DF	24	TP-LINK TECHNOLOGIES CO.,LTD.
8CA96D	24	HUAWEI TECHNOLOGIES CO.,LTD
8CA96F	24	D&M Holdings Inc.
8CA982	24	Intel Corporate
8CAAB5	24	Espressif Inc.
8CAACE	24	Xiaomi Communications Co Ltd
8CAB8E	24	Shanghai Feixun Communication Co.,Ltd.
8CAE49	24	IEEE Registration Authority
8CAE490	28	Ouman Oy
8CAE491	28	H3 Platform
8CAE492	28	SEVERIN Elektrogeräte GmbH
8CAE493	28	BERTIN TECHNOLOGIES
8CAE494	28	Jiangsu Sixingda Information Technology Co., Ltd.
8CAE495	28	Gati Information Technolog(Kunshan)Co.,Ltd.
8CAE496	28	Chengdu BillDTE Technology Co., Ltd
8CAE497	28	Precitec Optronik GmbH
8CAE498	28	LLC Taipit - Measuring Equipment
8CAE499	28	TTR Corporation
8CAE49A	28	Gigawave
8CAE49B	28	Suzhou Guowang Electronics Technology Co., Ltd.
8CAE49C	28	Parametric GmbH
8CAE49D	28	Larch Networks
8CAE49E	28	Shanghai Kanghai Information System CO.,LTD.
8CAE4C	24	Plugable Technologies
8CAE89	24	Y-cam Solutions Ltd
8CAEDB	24	NAGTECH LLC
8CB094	24	Airtech I&C Co., Ltd
8CB0E9	24	Samsung Electronics.,LTD
8CB50E	24	Cisco Systems, Inc
8CB64F	24	Cisco Systems, Inc
8CB6C5	24	Mimosa Networks
8CB7F7	24	Shenzhen UniStrong Science & Technology Co., Ltd
8CB82C	24	IPitomy Communications
8CB84A	24	SAMSUNG ELECTRO-MECHANICS(THAILAND)
8CB864	24	AcSiP Technology Corp.
8CB87E	24	Intel Corporate
8CBA25	24	UNION MAN TECHNOLOGY CO.,LTD
8CBAFC	24	JOYNEXT GmbH
8CBD37	24	Shenzhen Phaten Tech. LTD
8CBE24	24	Tashang Semiconductor(Shanghai) Co., Ltd.
8CBE6F	24	Tianyi Telecom Terminals Company Limited
8CBEBE	24	Xiaomi Communications Co Ltd
8CBF9D	24	Shanghai Xinyou Information Technology Ltd. Co.
8CBFA6	24	Samsung Electronics Co.,Ltd
8CBFEA	24	Espressif Inc.
8CC121	24	Panasonic Corporation AVC Networks Company
8CC573	24	Xsight Labs LTD.
8CC58C	24	ShenZhen Elsky Technology Co.,LTD
8CC5B4	24	Sagemcom Broadband SAS
8CC5D0	24	Samsung Electronics Co.,Ltd
8CC5E1	24	ShenZhen Konka Telecommunication Technology Co.,Ltd
8CC661	24	Current, powered by GE
8CC681	24	Intel Corporate
8CC7AA	24	Radinet Communications Inc.
8CC7C3	24	NETLINK ICT
8CC7D0	24	zhejiang ebang communication co.,ltd
8CC84B	24	CHONGQING FUGUI ELECTRONICS CO.,LTD.
8CC8CD	24	Samsung Electronics Co.,Ltd
8CC8F4	24	IEEE Registration Authority
8CC8F40	28	Guardtec,Inc
8CC8F41	28	Lanhomex Technology(Shen Zhen)Co.,Ltd.
8CC8F42	28	Dark Horse Connect LLC
8CC8F43	28	TOHO DENKI IND.CO.,LTD
8CC8F44	28	ITECH Electronic Co.,ltd.
8CC8F45	28	Beijing KXWELL Technology CO., LTD
8CC8F46	28	SHENZHEN D-light Technolgy Limited
8CC8F47	28	TableSafe
8CC8F48	28	Strongbyte Solutions Limited
8CC8F49	28	Swift Navigation Inc
8CC8F4A	28	Trilux Group Management GmbH
8CC8F4B	28	PTYPE Co., LTD.
8CC8F4C	28	Shenzhen KSTAR Science and Technology Co., Ltd
8CC8F4D	28	Beijing Xinxunxintong Eletronics Co.,Ltd
8CC8F4E	28	Evaporcool Solutions
8CC9E9	24	Huawei Device Co., Ltd.
8CCB14	24	TBS GmbH
8CCBDF	24	FOXCONN INTERCONNECT TECHNOLOGY
8CCD55	24	EM Microelectronic
8CCDA2	24	ACTP, Inc.
8CCDE8	24	Nintendo Co., Ltd.
8CCDFE	24	AMPAK Technology,Inc.
8CCE4E	24	Espressif Inc.
8CCEFD	24	Shenzhen zhouhai technology co.,LTD
8CCF09	24	Dell EMC
8CCF5C	24	BEFEGA GmbH
8CCF8F	24	ITC Systems
8CD066	24	Texas Instruments
8CD08B	24	WuXi Rigosys Technology Co.,LTD
8CD0B2	24	Beijing Xiaomi Mobile Software Co., Ltd
8CD17B	24	CG Mobile
8CD1A6	24	eero inc.
8CD2E9	24	YOKOTE SEIKO CO., LTD.
8CD3A2	24	VisSim AS
8CD48E	24	ITEL MOBILE LIMITED
8CD54A	24	TAIYO YUDEN CO.,LTD
8CD628	24	Ikor Metering
8CD67F	24	EM Microelectronic
8CD9D6	24	Xiaomi Communications Co Ltd
8CDB25	24	ESG Solutions
8CDC02	24	zte corporation
8CDCD4	24	Hewlett Packard
8CDD0B	24	eero inc.
8CDD30	24	Ruijie Networks Co.,LTD
8CDD8D	24	Wifly-City System Inc.
8CDE52	24	ISSC Technologies Corp.
8CDE99	24	Comlab Inc.
8CDEE6	24	Samsung Electronics Co.,Ltd
8CDEF9	24	Beijing Xiaomi Mobile Software Co., Ltd
8CDF2C	24	vivo Mobile Communication Co., Ltd.
8CDF9D	24	NEC Corporation
8CE042	24	vivo Mobile Communication Co., Ltd.
8CE081	24	zte corporation
8CE117	24	zte corporation
8CE2DA	24	Circle Media Inc
8CE38E	24	Kioxia Corporation
8CE468	24	Guangzhou Sageran Technology Co., Ltd.
8CE4DB	24	Shenzhen MiaoMing Intelligent Technology Co.,Ltd
8CE5C0	24	Samsung Electronics Co.,Ltd
8CE5EF	24	HUAWEI TECHNOLOGIES CO.,LTD
8CE748	24	Hangzhou Hikvision Digital Technology Co.,Ltd.
8CE78C	24	DK Networks
8CE7B3	24	Sonardyne International Ltd
8CE9B4	24	Zhejiang Dahua Technology Co., Ltd.
